,timestamp,uid,dtype,lat,lon,geometry,acc,tz,class,transform
50474,1589642330,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6114645,-95.3571558,POINT (-95.3571558 35.6114645),3300,-18000,OTHER,KEEP
50591,1589642597,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6149814,-95.3352099,POINT (-95.3352099 35.6149814),1237,-18000,OTHER,KEEP
50685,1589642605,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6150037,-95.3352379,POINT (-95.3352379 35.6150037),24,-18000,OTHER,KEEP
50524,1589643322,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6151063,-95.3351992,POINT (-95.3351992 35.6151063),11,-18000,OTHER,KEEP
50567,1589643967,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6150431,-95.3351177,POINT (-95.3351177 35.6150431),18,-18000,OTHER,KEEP
50313,1589645115,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6150507,-95.3351164,POINT (-95.3351164 35.6150507),6,-18000,OTHER,KEEP
50686,1589646100,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6149713,-95.3351618,POINT (-95.3351618 35.6149713),4,-18000,OTHER,KEEP
50700,1589647098,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.5770255,-95.2721985,POINT (-95.2721985 35.5770255),1900,-18000,OTHER,KEEP
50569,1589647119,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6150806,-95.3350751,POINT (-95.3350751 35.6150806),7,-18000,OTHER,KEEP
50412,1589647265,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6150806,-95.3350751,POINT (-95.3350751 35.6150806),884,-18000,OTHER,KEEP
50249,1589647713,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6151356,-95.3349897,POINT (-95.3349897 35.6151356),31,-18000,OTHER,KEEP
50570,1589648826,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6152107,-95.3349978,POINT (-95.3349978 35.6152107),3,-18000,OTHER,KEEP
50750,1589649798,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6152752,-95.3349935,POINT (-95.3349935 35.6152752),5,-18000,OTHER,KEEP
50571,1589650698,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6152695,-95.3349956,POINT (-95.3349956 35.6152695),14,-18000,OTHER,KEEP
50251,1589651912,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.615243,-95.3349996,POINT (-95.3349996 35.615243),267,-18000,OTHER,KEEP
50252,1589652781,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.615243,-95.3349996,POINT (-95.3349996 35.615243),267,-18000,OTHER,KEEP
50253,1589653952,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.615243,-95.3349996,POINT (-95.3349996 35.615243),267,-18000,OTHER,KEEP
50596,1589653982,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.615243,-95.3349996,POINT (-95.3349996 35.615243),267,-18000,OTHER,KEEP
50315,1589654770,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6150877,-95.3349416,POINT (-95.3349416 35.6150877),8,-18000,OTHER,KEEP
50292,1589655706,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6150896,-95.3349428,POINT (-95.3349428 35.6150896),246,-18000,OTHER,KEEP
50314,1589656876,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6150896,-95.3349428,POINT (-95.3349428 35.6150896),246,-18000,OTHER,KEEP
50290,1589658239,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6150896,-95.3349428,POINT (-95.3349428 35.6150896),246,-18000,OTHER,KEEP
50340,1589659189,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6151863,-95.3350035,POINT (-95.3350035 35.6151863),5,-18000,OTHER,KEEP
50338,1589659237,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6151863,-95.3350035,POINT (-95.3350035 35.6151863),5,-18000,OTHER,KEEP
50339,1589659238,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6151863,-95.3350035,POINT (-95.3350035 35.6151863),5,-18000,OTHER,KEEP
50242,1589659279,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6162352,-95.3349575,POINT (-95.3349575 35.6162352),8,-18000,OTHER,KEEP
50289,1589659429,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.611583,-95.335816,POINT (-95.335816 35.611583),5,-18000,OTHER,KEEP
50679,1589659462,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6102289,-95.3357819,POINT (-95.3357819 35.6102289),3,-18000,OTHER,KEEP
50554,1589659496,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6098621,-95.3399009,POINT (-95.3399009 35.6098621),3,-18000,OTHER,KEEP
50287,1589659585,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6098376,-95.3528136,POINT (-95.3528136 35.6098376),5,-18000,OTHER,KEEP
50286,1589659590,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6098458,-95.353525,POINT (-95.353525 35.6098458),3,-18000,OTHER,KEEP
50408,1589659611,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6098229,-95.3565313,POINT (-95.3565313 35.6098229),3,-18000,OTHER,KEEP
50273,1589659687,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6210808,-95.3621462,POINT (-95.3621462 35.6210808),8,-18000,OTHER,KEEP
50767,1589659737,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6323062,-95.3665787,POINT (-95.3665787 35.6323062),8,-18000,OTHER,KEEP
50769,1589659777,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6409029,-95.3699686,POINT (-95.3699686 35.6409029),10,-18000,OTHER,KEEP
50311,1589659782,1b4449342556a73fdc267f1222d9ca5030f14fe6bb0d526d24d5a5139aaab171,0,35.6419968,-95.3704255,POINT (-95.3704255 35.6419968),10,-18000,OTHER,KEEP
19502,1589644260,1e3548e4c00b25d866cdb4041f730d60ceadf22f8d4d6d0f34b056c673f6f951,1,35.652975,-95.309699,POINT (-95.309699 35.652975),4,-18000,OTHER,KEEP
19501,1589644301,1e3548e4c00b25d866cdb4041f730d60ceadf22f8d4d6d0f34b056c673f6f951,1,35.640139,-95.304873,POINT (-95.304873 35.640139),4,-18000,OTHER,KEEP
19500,1589644346,1e3548e4c00b25d866cdb4041f730d60ceadf22f8d4d6d0f34b056c673f6f951,1,35.629072,-95.295189,POINT (-95.295189 35.629072),4,-18000,OTHER,KEEP
19407,1589644396,1e3548e4c00b25d866cdb4041f730d60ceadf22f8d4d6d0f34b056c673f6f951,1,35.617409,-95.285956,POINT (-95.285956 35.617409),4,-18000,OTHER,KEEP
11409,1589490432,1ec3b3b1894b1f7231d5db7cfcdb22b613603420888bf1c54b724c4607dc67b3,0,35.6290509,-95.4624555,POINT (-95.4624555 35.6290509),310,-18000,OTHER,KEEP
11487,1589580408,1ec3b3b1894b1f7231d5db7cfcdb22b613603420888bf1c54b724c4607dc67b3,0,35.5727481,-95.4909739,POINT (-95.4909739 35.5727481),96,-18000,OTHER,KEEP
11442,1589580912,1ec3b3b1894b1f7231d5db7cfcdb22b613603420888bf1c54b724c4607dc67b3,0,35.6298682,-95.461568,POINT (-95.461568 35.6298682),468,-18000,OTHER,KEEP
29660,1589486862,238e9f622d07290c1ea9b041ce2f873df2c392aa34d15f2bfe4fd1235e115a37,1,35.598526,-95.27094,POINT (-95.27094 35.598526),36,-18000,OTHER,KEEP
28710,1589545889,238e9f622d07290c1ea9b041ce2f873df2c392aa34d15f2bfe4fd1235e115a37,1,35.649496,-95.309281,POINT (-95.309281 35.649496),34,-18000,OTHER,KEEP
28727,1589571923,238e9f622d07290c1ea9b041ce2f873df2c392aa34d15f2bfe4fd1235e115a37,1,35.59901,-95.271216,POINT (-95.271216 35.59901),40,-18000,OTHER,KEEP
5093,1589588120,23fc21dddc017b323e02f7ca1648ccfb296ed7a7db768f35225c614b7a0ed0fc,0,35.618804,-95.2871245,POINT (-95.2871245 35.618804),4,-18000,OTHER,KEEP
5077,1589608994,23fc21dddc017b323e02f7ca1648ccfb296ed7a7db768f35225c614b7a0ed0fc,0,35.614351,-95.2832625,POINT (-95.2832625 35.614351),13,-18000,OTHER,KEEP
43447,1589458759,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.6585473,-95.3093138,POINT (-95.3093138 35.6585473),3,-18000,OTHER,KEEP
43545,1589458804,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.6457915,-95.3081304,POINT (-95.3081304 35.6457915),3,-18000,OTHER,KEEP
43402,1589458850,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.6340277,-95.2995049,POINT (-95.2995049 35.6340277),3,-18000,OTHER,KEEP
43622,1589458895,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.6228051,-95.2902365,POINT (-95.2902365 35.6228051),3,-18000,OTHER,KEEP
43446,1589458941,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.6111723,-95.2810473,POINT (-95.2810473 35.6111723),3,-18000,OTHER,KEEP
43432,1589458986,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.5997638,-95.2720263,POINT (-95.2720263 35.5997638),3,-18000,OTHER,KEEP
43549,1589459032,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.5881572,-95.2628817,POINT (-95.2628817 35.5881572),3,-18000,OTHER,KEEP
43359,1589484118,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.585474,-95.2605111,POINT (-95.2605111 35.585474),3,-18000,OTHER,KEEP
43543,1589484209,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.606694,-95.2772957,POINT (-95.2772957 35.606694),3,-18000,OTHER,KEEP
43445,1589484254,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.6170834,-95.28551,POINT (-95.28551 35.6170834),3,-18000,OTHER,KEEP
43544,1589484299,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.627254,-95.2935356,POINT (-95.2935356 35.627254),3,-18000,OTHER,KEEP
43403,1589484345,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.6371107,-95.3020633,POINT (-95.3020633 35.6371107),4,-18000,OTHER,KEEP
43546,1589484391,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.6472172,-95.3084506,POINT (-95.3084506 35.6472172),3,-18000,OTHER,KEEP
43547,1589484436,24d97b1a00c1e7c26cdded994e79b5510a2c21e5d5c34ef9307b2ada7d5ce625,0,35.6583429,-95.3092216,POINT (-95.3092216 35.6583429),3,-18000,OTHER,KEEP
62946,1589462373,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.60972,-95.513566,POINT (-95.513566 35.60972),5,-18000,OTHER,KEEP
63079,1589462418,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.609731,-95.500924,POINT (-95.500924 35.609731),10,-18000,OTHER,KEEP
62439,1589462462,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.609753,-95.488919,POINT (-95.488919 35.609753),5,-18000,OTHER,KEEP
62440,1589462508,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.609793,-95.477222,POINT (-95.477222 35.609793),5,-18000,OTHER,KEEP
62888,1589462552,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.609819,-95.467057,POINT (-95.467057 35.609819),5,-18000,OTHER,KEEP
62909,1589462598,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.610073,-95.459158,POINT (-95.459158 35.610073),10,-18000,OTHER,KEEP
62910,1589462642,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.617969,-95.453638,POINT (-95.453638 35.617969),5,-18000,OTHER,KEEP
62875,1589462688,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.624298,-95.448461,POINT (-95.448461 35.624298),5,-18000,OTHER,KEEP
62876,1589462732,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.624255,-95.4387,POINT (-95.4387 35.624255),5,-18000,OTHER,KEEP
62877,1589462778,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.624261,-95.429174,POINT (-95.429174 35.624261),10,-18000,OTHER,KEEP
62487,1589462823,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.624268,-95.418042,POINT (-95.418042 35.624268),5,-18000,OTHER,KEEP
62488,1589462867,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.624303,-95.405717,POINT (-95.405717 35.624303),5,-18000,OTHER,KEEP
62623,1589462872,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.624306,-95.404587,POINT (-95.404587 35.624306),5,-18000,OTHER,KEEP
63100,1589463174,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.603608,-95.393514,POINT (-95.393514 35.603608),5,-18000,OTHER,KEEP
62696,1589463474,28adeee3b2309aff47a97a7beafaba524b3289129ad816722d81bace29971bd5,1,35.582938,-95.39354,POINT (-95.39354 35.582938),10,-18000,OTHER,KEEP
23129,1589650255,28b29b571309e20d263b7fc299bebb35922b72ac62575b16013422f9a611eaf5,0,35.6426589,-95.3707393,POINT (-95.3707393 35.6426589),8,-18000,OTHER,KEEP
23258,1589650303,28b29b571309e20d263b7fc299bebb35922b72ac62575b16013422f9a611eaf5,0,35.6351767,-95.3677974,POINT (-95.3677974 35.6351767),32,-18000,OTHER,KEEP
23122,1589661281,28b29b571309e20d263b7fc299bebb35922b72ac62575b16013422f9a611eaf5,0,35.6025794,-95.3533084,POINT (-95.3533084 35.6025794),748,-18000,OTHER,KEEP
4978,1589453858,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.6550481,-95.4458477,POINT (-95.4458477 35.6550481),1,-18000,OTHER,KEEP
4823,1589453903,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.6438002,-95.453446,POINT (-95.453446 35.6438002),2,-18000,OTHER,KEEP
4387,1589453948,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.6320027,-95.4608306,POINT (-95.4608306 35.6320027),1,-18000,OTHER,KEEP
4386,1589453993,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.6204336,-95.4676447,POINT (-95.4676447 35.6204336),1,-18000,OTHER,KEEP
4568,1589454039,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.6087626,-95.4745116,POINT (-95.4745116 35.6087626),1,-18000,OTHER,KEEP
5055,1589454085,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.5976734,-95.4829506,POINT (-95.4829506 35.5976734),2,-18000,OTHER,KEEP
4384,1589454130,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.5863079,-95.4898389,POINT (-95.4898389 35.5863079),1,-18000,OTHER,KEEP
4822,1589454176,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.573334,-95.4913213,POINT (-95.4913213 35.573334),2,-18000,OTHER,KEEP
4385,1589458851,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.5936909,-95.4855925,POINT (-95.4855925 35.5936909),2,-18000,OTHER,KEEP
4567,1589458897,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.6062644,-95.4755245,POINT (-95.4755245 35.6062644),1,-18000,OTHER,KEEP
5024,1589458942,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.6196908,-95.4676324,POINT (-95.4676324 35.6196908),1,-18000,OTHER,KEEP
4498,1589458988,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.6336485,-95.4594069,POINT (-95.4594069 35.6336485),2,-18000,OTHER,KEEP
4824,1589459034,297c64d4191634d0422ac0a86eee1f4c2bdd0e86d77a8e1487b410f9ab0059af,0,35.6470653,-95.4507599,POINT (-95.4507599 35.6470653),2,-18000,OTHER,KEEP
23755,1589568325,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.658447265625,-95.30934934513206,POINT (-95.30934934513206 35.658447265625),5,-18000,OTHER,KEEP
23754,1589568329,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.657684326171875,-95.3094562143975,POINT (-95.3094562143975 35.657684326171875),5,-18000,OTHER,KEEP
23753,1589568331,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.657257080078125,-95.30951128350134,POINT (-95.30951128350134 35.657257080078125),5,-18000,OTHER,KEEP
24293,1589568335,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.656402587890625,-95.30961832040484,POINT (-95.30961832040484 35.656402587890625),5,-18000,OTHER,KEEP
24292,1589568339,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.655548095703125,-95.30972242364224,POINT (-95.30972242364224 35.655548095703125),5,-18000,OTHER,KEEP
24291,1589568342,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.65484619140625,-95.30976030984456,POINT (-95.30976030984456 35.65484619140625),5,-18000,OTHER,KEEP
24290,1589568345,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.6541748046875,-95.30979040087696,POINT (-95.30979040087696 35.6541748046875),5,-18000,OTHER,KEEP
24447,1589568348,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.653472900390625,-95.3097601422065,POINT (-95.3097601422065 35.653472900390625),5,-18000,OTHER,KEEP
24446,1589568351,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.65277099609375,-95.30973365539248,POINT (-95.30973365539248 35.65277099609375),5,-18000,OTHER,KEEP
24733,1589568353,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.6523021357466,-95.30968093322151,POINT (-95.30968093322151 35.6523021357466),5,-18000,OTHER,KEEP
24732,1589568359,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.65081787109375,-95.30951002621586,POINT (-95.30951002621586 35.65081787109375),5,-18000,OTHER,KEEP
23752,1589568364,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.649871826171875,-95.30932294213709,POINT (-95.30932294213709 35.649871826171875),5,-18000,OTHER,KEEP
23073,1589568364,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.64939776438814,-95.30922302985128,POINT (-95.30922302985128 35.64939776438814),5,-18000,OTHER,KEEP
22881,1589568371,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.64801025390625,-95.30886537404294,POINT (-95.30886537404294 35.64801025390625),5,-18000,OTHER,KEEP
23072,1589568374,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.647308349609375,-95.30864342124696,POINT (-95.30864342124696 35.647308349609375),5,-18000,OTHER,KEEP
23395,1589568380,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.64593505859375,-95.30812298887903,POINT (-95.30812298887903 35.64593505859375),5,-18000,OTHER,KEEP
23394,1589568383,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.645263671875,-95.30783557341928,POINT (-95.30783557341928 35.645263671875),5,-18000,OTHER,KEEP
24731,1589568385,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.644805908203125,-95.3076297138774,POINT (-95.3076297138774 35.644805908203125),5,-18000,OTHER,KEEP
24730,1589568387,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.644358019377705,-95.30743131422932,POINT (-95.30743131422932 35.644358019377705),5,-18000,OTHER,KEEP
23075,1589568396,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.642364501953125,-95.30638298959964,POINT (-95.30638298959964 35.642364501953125),5,-18000,OTHER,KEEP
23074,1589568400,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.641510009765625,-95.30585233130986,POINT (-95.30585233130986 35.641510009765625),5,-18000,OTHER,KEEP
22882,1589568403,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.640899658203125,-95.30542233967716,POINT (-95.30542233967716 35.640899658203125),5,-18000,OTHER,KEEP
22883,1589568406,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.640289306640625,-95.3049821221226,POINT (-95.3049821221226 35.640289306640625),5,-18000,OTHER,KEEP
24273,1589568410,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.63946533203125,-95.30436127455468,POINT (-95.30436127455468 35.63946533203125),5,-18000,OTHER,KEEP
24272,1589568413,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.638885498046875,-95.30387763874168,POINT (-95.30387763874168 35.638885498046875),5,-18000,OTHER,KEEP
22972,1589568417,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.63812255859375,-95.30320473955508,POINT (-95.30320473955508 35.63812255859375),5,-18000,OTHER,KEEP
24068,1589568419,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.637725830078125,-95.30286644594308,POINT (-95.30286644594308 35.637725830078125),5,-18000,OTHER,KEEP
22971,1589568420,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.637383395839144,-95.30254106046192,POINT (-95.30254106046192 35.637383395839144),5,-18000,OTHER,KEEP
24271,1589568425,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.636627197265625,-95.30186195866698,POINT (-95.30186195866698 35.636627197265625),5,-18000,OTHER,KEEP
24138,1589568429,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.635894775390625,-95.3011891432994,POINT (-95.3011891432994 35.635894775390625),5,-18000,OTHER,KEEP
22878,1589568431,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.635528564453125,-95.30085797430507,POINT (-95.30085797430507 35.635528564453125),5,-18000,OTHER,KEEP
23698,1589568442,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.6334228515625,-95.2989353333556,POINT (-95.2989353333556 35.6334228515625),5,-18000,OTHER,KEEP
24067,1589568446,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.63262939453125,-95.2982444968962,POINT (-95.2982444968962 35.63262939453125),5,-18000,OTHER,KEEP
23699,1589568449,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.632049560546875,-95.29771023438803,POINT (-95.29771023438803 35.632049560546875),5,-18000,OTHER,KEEP
23700,1589568452,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.6314697265625,-95.2971897182011,POINT (-95.2971897182011 35.6314697265625),5,-18000,OTHER,KEEP
22970,1589568454,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.631072998046875,-95.29684832328492,POINT (-95.29684832328492 35.631072998046875),5,-18000,OTHER,KEEP
24066,1589568457,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.630462646484375,-95.29632990257376,POINT (-95.29632990257376 35.630462646484375),5,-18000,OTHER,KEEP
22969,1589568460,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.6298828125,-95.295828413307,POINT (-95.295828413307 35.6298828125),5,-18000,OTHER,KEEP
23327,1589568463,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.629302978515625,-95.29535936200551,POINT (-95.29535936200551 35.629302978515625),5,-18000,OTHER,KEEP
23326,1589568465,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.62890625,-95.2950479743027,POINT (-95.2950479743027 35.62890625),5,-18000,OTHER,KEEP
24140,1589568468,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.628326416015625,-95.29456551195616,POINT (-95.29456551195616 35.628326416015625),5,-18000,OTHER,KEEP
24139,1589568471,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.627716064453125,-95.29407843956284,POINT (-95.29407843956284 35.627716064453125),5,-18000,OTHER,KEEP
23703,1589568474,2dee2c8e2057f165abf0c0d58b27f7f3a490aee0ab3f7fc777f395b4b2058dcc,1,35.627105712890625,-95.29358801440829,POINT (-95.29358801440829 35.627105712890625),5,-18000,OTHER,KEEP
